stop_name
Manukan Luhur Gang I 128
Jalan Manukan Tama 137
Jalan Manukan Tama 41
Jalan Manukan Tengah 68
Jalan Manukan Tengah 11
Jalan Manukan Lor
Jalan Manukan Dalam 7
Jalan Bumi Indah 68
Jalan Balongsari Tama Selatan Bc12
Jalan Balongsari Tama Selatan
Jalan Raya Tubanan Lama I 62
Jalan Raya Tubanan Lama I 10
Jalan Raya Darmo Permai Utara 1
Jalan Raya Darmo Permai Selatan 26
Jalan Mayjen Hr. Muhammad 132
Halte Putat Gede 1
Halte Taman Makam Pahlawan 1
Halte Darmo Park 1
Jalan Mayjen Sungkono 68
Jalan Adityawarman 96
Jalan Adityawarman 2
Jalan Adityawarman 35
Jalan Hayam Wuruk 6
Jalan Hayam Wuruk 24
Jalan Gunung Sari 52
