stop_name
Rsi A.Yani
Jalan Jetis Kulon I 15-17
Jalan Karang Rejo X 35
Jalan Ketintang Barat 52-56
Jalan Karah 69
Jalan Jambangan 58
Jalan Jambangan 68-70
Jalan Jambangan 92
Jalan Jambangan 25a
Jalan Raya Pagesangan 59-67
Jalan Raya Pagesangan 6
