stop_name
Jalan Medokan Keputih 25
Jalan Keputih Tegal 52
Jalan Arief Rachman Hakim 32
Jalan Arief Rachman Hakim 152
Jalan Dokter Ir. Haji Soekarno
Jalan Dokter Ir. Haji Soekarno 36
Jalan Mulyorejo 20
"Jalan Kaliwaron, 12-14"
"Jalan Tambang Boyo, 2"
Sman 4 Surabaya
Jalan Gerbong 3
Jalan Ambengan 54
Jalan Kusuma Bangsa 23
Jalan Kusuma Bangsa 63 B
Jalan Kapasari 39
Jalan Kapasari 105
Jalan Sidotopo Lor 31
Jalan Sidotopo Lor 107
Jalan Sidorame 35
Kecamatan Semampir 2
Politeknik Pelayaran Surabaya
Jalan Pati Unus 12 A
"Jalan Kalimas Barat, 18"
