stop_name
Jalan Manukan Tama 33
Jalan Manukan Tama 41
Jalan Raya Manukan Kulon 18
Jalan Margomulyo 398
Jalan Margomulyo 9
Jalan Margomulyo 39
Jalan Margomulyo 49
Jalan Tol Surabaya - Gresik 40a
Jalan Tol Surabaya - Gresik 18-20
Jalan Tembok Dukuh 5 - 86
Jalan Genteng Kali 89-91
Jalan Ngemplak 10
Jalan Jaksa Agung Suprapto 33
Jalan Wijaya Kusuma 34
Jalan Gubeng Pojok 77
Jalan Residen Sudirman 2
Jalan Kalasan 15
Jalan Jagiran 29
Jalan Kapas Krampung 162b
Jalan Karang Empat Besar 80
Jalan Wiratno 1
Jalan Wiratno 54
Jalan Abdul Latif
