stop_name
Jalan Letjend Sutoyo 69-80
Teminal Purabaya
Jalan Letjend Sutoyo 7
Jalan Raya Waru 26
Halte Bungurasih
Jalan Jenderal Ahmad Yani 286
Jalan Menanggal II 7
Jalan Menanggal VII 4-10
Jalan Gayungsari I 30-32
Jalan Gayungsari Barat 35-37
Gayung Kebonsari Ko Bea Cukai 1
Jalan Jetis Seraten 6
Jalan Ketintang Baru XII 4
Jalan Ketintang 152a
Jalan Ketintang Barat 52-56
Jalan Gunung Sari 172
Kesatryan 45
Jalan Brawijaya 38 A
Jalan Brawijaya 40
Jalan Mayjen Sungkono 57
Halte Darmo Park 2
Jalan Raya Dukuh Kupang 111
Jalan Dukuh Kupang XXV 25
Terminal Dukuh Kupang
