stop_name
Jalan Raya Kamal
Jalan Raya Kamal
Jalan Raya Kamal
Jalan Raya Kamal
Jalan Trunojoyo
Jalan Trunojoyo
Jalan Kamal
Jalan Kamal
Jalan Kamal
Jalan Soekarno Hatta
Jalan Trunojoyo 63
Jalan Pemuda Kaffa
Jalan Pemuda Kaffa
Jalan Pemuda Kaffa
